heart_rate,spo2,ecg,bp_systolic,bp_diastolic
75,99.50532820954409,0.8846018758024135,126,84
63,90.2206614868229,0.5101364082632502,105,70
111,99.8252127225604,-0.5839508745335023,135,77
96,90.8613213906368,-0.324578450551551,135,75
113,98.14386779268762,0.6193485161761465,103,69
80,92.80334752551413,0.39135532643067794,113,71
73,91.32179657753872,0.5315685854314487,114,72
90,94.39855639713835,-0.11759779557413519,135,68
114,96.43956579447614,0.4329525252843338,124,86
107,93.80951845023475,-0.2270125542721726,106,80
77,90.54565408282699,-0.5774741661236071,135,72
66,95.99461139658716,0.2653540696827199,131,65
69,99.02403276110675,0.9520278511975884,134,65
66,93.83215365947251,-0.3787980572093408,93,70
92,92.16332777630826,-0.07806081557492073,100,78
82,94.42577345932816,0.34800274213970717,136,86
80,90.4836271104878,0.08301256424497572,104,70
78,98.20487584480274,0.6868555914180985,119,69
107,98.26340810950187,0.5234854129390318,113,82
78,95.88000463429628,-0.8834055922752859,91,74
95,93.53102888938389,0.996842467847548,132,72
88,97.99783364445783,0.5048049074389345,123,82
119,95.54687024788367,0.7278066325882264,112,67
77,98.25932308550016,0.30239542419069276,120,64
61,96.31458792583021,0.7125702560935245,126,61
60,97.84405473212797,-0.7752340501425812,102,75
106,95.9856299321776,-0.3045243288813688,122,72
64,94.14141068215666,0.7528418872089855,96,78
79,99.57945859926137,-0.5966895774662155,121,68
70,95.41113824878845,-0.8435158028399545,96,74
101,96.05089518540538,0.576237879890438,131,65
61,92.20487639414749,0.6709723112865924,127,67
62,96.25650789427277,-0.6746955636201988,133,83
82,95.71607649482944,0.7086919655654309,102,73
114,91.84838397947026,0.3735355911943392,113,64
71,90.59587097353143,0.040165366433167815,117,76
79,96.04359319714771,0.66050038556277,121,81
64,97.63692269350321,-0.16150150136206842,132,66
96,95.23401370922008,-0.6120120875532056,107,68
97,92.26772625319646,-0.4302946467787727,123,75
89,96.66521976693035,0.010328036586629619,137,77
68,90.80105726609602,0.06266158534635147,123,87
93,94.41833704801955,0.6111616528824673,127,72
112,91.6336675839842,0.5827054473046689,90,77
103,91.84459051059883,0.16273311440914973,132,69
94,92.02293949158204,0.5615709667309527,139,60
111,93.86707057043978,-0.616453083412658,131,80
117,90.51150205620398,-0.8998709458134113,120,77
81,93.97793440929098,0.7472676452694003,139,78
103,95.117074471147,-0.8488910124744609,90,61
83,94.83294284966325,-0.5066231405120054,105,86
76,93.8278410040304,0.3906378992487691,128,63
69,98.39146608070753,-0.18110412474538173,104,70
89,91.45326692420504,0.7526279398310176,122,62
115,95.05696743781374,-0.4040404106754609,112,68
118,90.62041416956555,-0.9762573066612814,130,69
105,90.71155678877909,-0.39868871887851176,123,87
82,95.73865849677097,0.15615009836966331,106,61
91,95.66018424887821,-0.24812324919341333,114,66
76,98.78033512844456,0.06974551151751052,131,74
109,95.57873675660073,0.7531962376700374,95,86
110,99.5979102040485,0.824970108460737,120,89
76,90.4869484839993,-0.4680518706917758,94,78
73,90.98007684780741,-0.07571905346019858,129,69
68,90.44065861570381,0.09828803048290236,129,83
99,91.8527685033354,0.8982249137764942,119,79
61,95.41270110941679,0.9972346383287694,94,73
104,96.45572181427428,-0.5291855023169467,101,63
84,90.45585157948669,0.45395974269163086,96,84
98,99.459708898456,-0.24393787553360968,134,70
68,98.42165376650381,-0.9837836062275735,102,62
113,92.96612482157093,-0.9814949551281953,138,82
81,90.77187530226468,-0.07886798487548852,93,76
102,91.69887073219057,-0.02333017399133075,139,66
105,91.26944413754973,-0.9548606068531147,131,85
63,91.23283779298947,0.37385483354860494,92,70
85,95.18561688665734,-0.41199322281009376,101,77
117,92.458474424934,0.1197862030718988,90,87
88,93.58139716529145,-0.39816185366916246,116,73
104,99.89505333384322,-0.6657313702613856,132,73
93,96.84314248925345,-0.18565252280224942,139,65
82,99.48980667047002,-0.5354532704189985,102,88
96,91.42556555033116,0.06960195383833612,106,68
70,93.82139474832569,-0.6023429394270401,97,81
65,95.54731803282354,0.01681195328925411,121,62
77,90.76758061888738,-0.6852429702622649,109,76
80,90.04187443627958,0.34194941897156994,106,87
101,96.70434333796918,0.5078753688828481,123,71
95,96.41819516801435,-0.7792115315001324,124,63
100,94.10788809999612,-0.06439517592532162,124,79
97,94.89644076032033,-0.8582565986902528,127,75
93,94.1544300059209,0.1963648910840048,131,88
76,90.24005044844888,-0.47119140414070926,113,83
96,93.35371606217463,0.05524891367741569,107,69
84,91.77082255397289,0.034922018768582364,139,85
97,90.98424189101368,0.8487086923876008,135,89
117,99.5672043388935,0.09816644513744577,137,88
71,95.99359725042166,0.1659969594366313,128,66
82,97.28656284236602,-0.19669374847123944,122,69
112,93.15363743266117,0.8981592063656336,138,66
101,93.93147129494015,0.5543718188792193,112,82
81,92.36923993896724,-0.4291894193943169,114,87
80,90.96965670965425,0.6884191715524641,126,77
86,91.79031637441584,-0.13520727962982004,116,68
116,97.97514045296487,0.6573342870671879,90,81
90,96.77545805183776,0.6457761365870041,110,77
65,95.46928875985476,-0.6222596264742912,138,76
86,94.75089872866768,0.40228226276715384,99,70
99,99.22434283656125,-0.4187140613869378,120,60
93,90.72734947778669,-0.4050146600146636,133,76
71,92.80600813237916,-0.40730384623883853,114,63
104,93.49937853570714,0.4511364951198964,109,63
116,97.82425812212787,-0.5403479164149279,91,73
112,99.92514620161971,-0.9981883295078195,137,87
66,92.40670514757153,0.4304737069652662,104,68
69,98.7430733413708,-0.6576305123297495,117,72
104,98.30622760431791,-0.7910352093843307,102,87
76,92.24657397641766,-0.5249677588118797,139,87
85,93.99332580199223,-0.24019895535459201,103,75
80,94.0967286929252,-0.04818734505359856,139,60
87,99.78220668526558,-0.9108599185747384,91,62
117,91.80891901378898,0.9411466652547209,123,78
105,97.99157971104782,0.43212610683911623,124,67
61,93.3419271417311,-0.3536118693513277,126,77
119,97.30870345776161,-0.36260548542920534,114,65
113,94.20011004295662,-0.10291490126308123,137,86
102,95.7835976311654,0.2524896455260659,104,79
60,98.32611773326131,-0.7072538668220645,101,88
110,98.04165564983884,-0.6221403724700953,98,85
112,98.664231835397,0.7188691656671018,120,65
95,90.5961732534466,-0.4874901522218549,103,88
110,96.92050553039745,-0.23961000404964494,118,64
85,91.39987376721763,0.7425437019002341,137,71
88,94.1581856801841,0.32629565879964506,132,68
80,95.48588415054688,-0.3165762413166233,127,68
70,94.0273948474683,0.36739909144924154,131,76
99,95.19611675803007,-0.9606335692371726,97,78
70,99.96526308798619,0.4712853200227305,137,76
95,91.35217313712855,-0.025967918967521042,92,81
108,96.75456045336426,0.6263642945689225,91,75
118,93.96000966385616,0.9092753040129367,105,71
98,91.3300979890733,0.8515770989891367,108,62
99,91.5873676337431,0.8185300869106815,119,73
94,99.49273106245617,0.02433991186777429,130,76
113,98.79601496711763,-0.2797157717221239,105,81
93,99.07041960415022,-0.06992935053865446,120,75
114,99.91532775827386,0.3797920066267215,117,80
106,92.08315390008518,0.7679955537423735,93,71
83,93.55439337364062,-0.5860273939997609,99,87
113,96.69219029924867,0.836386316923406,134,83
81,94.83802539860648,0.6303604639397782,107,89
64,94.18389533378334,0.9577120303564692,136,61
115,93.57811249335593,0.7605035465633743,121,67
92,95.93780631943451,-0.4401253406161867,119,71
117,95.75593428640082,-0.7880881773119046,125,80
95,91.6145783406424,-0.7755178560168228,98,75
106,94.71739837518439,-0.4175533628434478,125,67
79,95.5347177620985,0.22836744796907849,118,87
78,95.70286938731391,0.608640652194345,105,75
94,92.10107192912352,0.7985006139631294,117,69
111,97.42271392252287,0.24750676873846555,110,79
102,90.25199094821069,-0.9887373745038925,136,74
76,93.54831855543162,-0.627366446962933,91,63
118,97.80212648535634,-0.8005475922932641,135,85
104,95.63892921055402,-0.2733510488619799,124,74
102,92.61162432510861,0.0027019872674918233,117,63
93,96.94953119343047,-0.9132056428428783,125,89
68,95.67390944156074,-0.30304404840868937,120,70
85,97.96243609456387,-0.6416406507493548,122,65
61,97.35025186189823,0.29414033251774785,112,63
112,96.10107922036235,-0.07145526135131997,130,68
68,94.88177675310814,-0.009364706132182432,106,68
68,91.33182125667524,-0.14461642393307783,135,62
99,92.61333017885384,0.912039420973134,138,82
76,94.19099472917085,-0.5705297497568735,90,87
60,95.99299287006389,0.03332851968774864,131,64
84,95.13707855215304,0.47203473673067187,112,74
102,92.8818452595953,0.11368882626912513,137,87
99,90.0646435778971,0.8580417714336022,116,68
101,94.96239221900814,-0.24406328871743166,114,61
84,92.85625988562244,-0.07264838845364396,121,62
98,97.34608300710535,-0.8229553695705432,108,85
94,90.23946265270483,0.217998222103857,113,80
62,95.84827811305792,-0.4235760631037879,92,71
109,99.41474237506065,-0.6793819209688623,101,75
96,91.744092671115,0.08906258580901616,124,64
103,94.71649490750596,0.06462052675982122,104,69
103,90.91421991817138,-0.8482567175519049,106,87
110,96.25681912261352,0.39643090698894556,139,74
89,95.50531680596225,0.24754438130170575,121,73
97,94.07365524212832,-0.6219654345070056,96,73
93,95.21377021473741,-0.06113027569191232,108,82
71,98.9657465846901,0.4406458329571199,96,72
78,91.96294302311067,0.05887148108255302,94,75
96,90.22564511705347,-0.20902184763285958,129,89
103,98.61664884699101,-0.35532308383811273,110,67
118,95.77117082387906,0.2207877332881072,137,67
118,98.90658455461842,0.8782173966204811,137,89
108,95.96945223413172,0.3434896809549668,136,76
76,98.10161089959702,-0.850508192727369,96,89
69,94.29673363355148,-0.07863005303573245,126,76
116,97.49859931288269,0.7816482630212551,112,62
114,99.13041466889857,-0.8110751483978262,100,60
108,95.72122963722207,0.9777514242750867,99,76
106,91.8078515056238,0.8981387872908426,110,85
71,92.68797615030198,-0.8434510385402483,130,83
75,91.98644576897406,0.8668266408991099,122,75
83,92.46857027595733,-0.2737348194810756,109,76
78,93.06415449351036,0.689418334151725,122,84
67,95.55133786753188,-0.16323332457345696,129,61
90,95.87991629463832,-0.11828977459496826,124,84
80,94.26499747241861,0.2684861819550852,123,73
76,96.15420779820835,0.5489548385519667,125,66
82,90.81574925611366,-0.9324216981035027,116,84
96,90.8778823705816,0.18631199105426854,108,78
113,91.71829460357658,-0.626534011805258,132,60
75,95.18077498040344,-0.3081009642735941,94,76
65,92.13994678698313,-0.304062667689567,118,86
67,92.83284403492577,-0.06187931955769277,99,69
84,94.00312836172994,-0.33172717624765324,129,65
77,98.11866124010379,-0.7852777630986645,102,66
84,90.1386213591286,-0.7087425229490971,118,84
71,96.49378820236622,-0.9331240288778047,94,65
74,96.68876531040685,-0.059501829342491375,101,64
118,97.98655780356637,0.908895389705977,102,89
85,99.32752939060313,-0.7686495527037669,111,61
100,90.2013784894929,0.892528986006164,129,77
104,91.53783705513216,0.4667230294641871,104,83
85,98.86171294055993,0.27499760586832633,102,76
106,94.58518562187015,0.2905555106471258,90,83
91,95.64590638933464,0.6534552967925642,127,86
69,96.63027203723148,-0.7861602712403573,132,85
75,96.79066604495637,0.009508647131083459,134,86
66,99.31740403316508,0.39418227652151705,90,82
76,99.9694941741167,0.17364089014712736,100,66
82,97.2015746093094,0.6655581420465893,132,80
85,92.87221209205151,-0.855456581977297,129,78
80,98.79752402294343,0.3814020789983319,111,66
81,90.49220914540761,0.06805546076943547,124,82
117,92.31080852874496,-0.24167827204011316,133,66
66,98.97385717463715,-0.3194500355319383,95,75
73,92.56191514439355,0.24166526554838574,117,71
74,92.20651059621748,0.7819907492885296,120,74
112,91.38125293140247,-0.007648147797769456,97,74
66,98.59111757646916,0.6494463281538403,94,70
68,95.00058259191087,-0.19568723631206497,131,61
110,96.74893203054155,-0.7952110744136469,137,62
107,92.39066384075029,-0.8769885270827229,133,78
67,97.58040421011216,-0.8973312573526449,106,79
109,97.60005544962098,-0.23969971608466012,127,87
118,93.125980249083,-0.32552449832831587,98,84
82,94.10682633010283,0.435874047245139,99,85
88,92.09690277430201,0.48564300316973164,109,74
77,99.76561023322904,-0.8982920623325203,103,75
90,96.45602577058412,-0.5577534742219701,103,60
89,99.34543880715515,-0.4514762996822006,115,74
111,93.03385543629133,0.09522396828561885,118,71
98,97.8189091299689,-0.7109695521860995,138,66
94,97.65858643884742,-0.7321175611999993,116,66
77,96.91655651866542,0.887577778415916,114,70
118,99.656389752668,0.608405814595562,105,79
101,93.93555336106316,-0.6386901958176594,125,88
98,91.30717323589758,-0.18686438418901807,123,70
76,96.7170885924406,-0.2887560014848689,105,76
73,97.29309800477206,0.5820081481308146,122,62
90,95.75060573458815,0.020425832956244117,92,75
83,92.06817893133396,-0.744300526013066,112,64
94,95.04455941669356,0.47798412631248777,100,87
103,93.1218973656913,-0.2062240435501621,137,61
119,94.27466528166688,-0.4741515047357059,107,82
104,96.45218575844663,-0.2490027559585597,136,89
93,97.45214742690834,-0.004486872786207297,130,85
62,92.32224690901343,-0.3137689671659811,133,85
96,94.05325360646954,-0.5161884548164843,118,66
102,92.69161570991629,-0.20299594239203933,139,87
99,91.98631613861869,-0.9616541785002035,94,69
85,97.83387219995838,0.5449956921926278,113,64
114,99.09252694436992,-0.6581102128648284,118,74
82,93.70232185684577,-0.9121907727387255,118,71
103,97.51278924373767,0.3073973858101584,115,69
98,98.9699528936441,0.5478722576473445,129,81
74,98.46124210530232,0.6276582631856864,92,76
115,91.82813388539226,-0.012981634678800091,91,79
108,99.56291881513361,-0.5892636306200294,114,79
63,93.76676440429462,0.4744553544996535,108,70
88,93.39240661173837,0.39942615430867434,129,67
81,90.6243132727778,-0.5074585317936535,91,74
84,94.86173654104883,0.806815511725586,108,61
72,91.09013615640929,-0.791257083834342,90,76
77,92.48539820927427,0.9653764791826513,116,82
92,93.16942621767281,0.7204956219549292,134,65
75,98.08826323491684,0.3757972909581504,138,80
104,98.75488650395897,0.8774997765596657,124,87
101,93.0246631746147,0.4446223366474156,130,72
103,98.58698121244574,-0.6190860059399081,94,88
61,98.5723093736979,-0.11568772377437653,127,88
114,97.64650950384873,-0.8569939513367293,93,67
94,91.46695114015182,-0.2206851554237692,106,70
101,96.90322846900729,0.4832060394744173,110,74
93,99.45024064580569,-0.22711329813836523,137,72
89,96.82540478767157,-0.3394116490637318,120,77
118,93.31616849107834,0.19071144502062376,137,77
114,95.00579317430831,0.74440905799779,111,84
72,96.45725043351054,-0.9048336149077751,100,76
72,95.10570408728503,-0.22905913060052918,123,81
77,91.1995294173097,-0.6835185163694746,138,72
91,93.12064044652021,0.39070850146373926,104,88
91,98.02396030553632,-0.7885508791377303,139,62
94,98.61418046095517,0.3296155171604891,99,88
118,91.37300032715571,-0.42763825840418535,127,80
98,99.52386752398725,-0.6021663725255506,121,83
105,93.2882261784861,0.8727051156499708,137,66
111,96.6231373873072,-0.9629508465080883,120,88
88,97.51825145956681,-0.12444545622086212,126,71
108,98.11946234637884,-0.9567460150764124,133,63
88,99.4574970222593,-0.03281390379134197,117,83
112,93.12919548028823,0.0020947555888364278,120,86
103,98.58506454551555,-0.35667505721050596,95,86
116,91.31686903436207,-0.7356764449499527,103,85
75,97.05040906353592,-0.24722492453104938,112,70
115,97.41977729513985,0.34452587986513206,105,73
103,96.7772324120132,0.5647916172889182,114,77
106,92.52314736135153,0.061501204776284624,128,66
116,98.73043147015204,0.1796687888795112,91,64
69,91.68858463370395,-0.5987672577506946,127,75
89,90.53634791520831,-0.4253393335447011,130,70
84,97.17464990611913,-0.6762087798952832,128,81
98,94.75475715232734,-0.5014092999907773,123,62
79,98.49098019958676,-0.5502264395489365,129,75
64,93.83397141058259,0.03889757278247519,132,70
60,91.68278588507712,0.12537751158145882,114,69
89,98.36442192469869,0.889894841643009,125,82
108,95.48909631640072,-0.6088587057969539,105,82
62,91.89195792390355,0.2833514203229919,107,61
104,97.20383998586446,0.6345185379750458,102,75
73,95.111136384895,0.12048292756610501,126,76
115,96.0431298224032,-0.4899926949978486,116,69
89,94.60898338206582,-0.47489953995999956,123,77
109,98.28708983818007,-0.9214938938580002,100,71
63,98.2956271568305,-0.3891115469030366,90,67
77,97.09388821824386,0.4892073580067602,102,86
96,91.05401377396463,-0.9049644855857792,119,85
84,98.38853861904069,-0.5614094349903387,94,62
107,96.7101298053291,0.4124649970635639,107,86
60,96.970241660043,0.5653031256457532,103,79
